"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","sales tax collected","selling fees","fba fees","other transaction fees","other","total"
"2018-01-03 2:25:50 AM PST","6534510861","Adjustment","","LUX-NEO320B","FBA Inventory Reimbursement - Damaged:Warehouse","1","","","","","","0","0","0","0","0","0","0","0","65.41","65.41"
"2018-01-03 6:57:56 AM PST","6534510861","FBA Inventory Fee","","","FBA Amazon-Partnered Carrier Shipment Fee","","Amazon.ca","","","","","0","0","0","0","0","0","0","0","-67.63","-67.63"
"2018-01-03 12:31:04 PM PST","6534510861","Order","701-0349577-6347452","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Kapuskasing","Ontario","P5N 1B4","39.48","3.92","0","-3.92","5.13","-4.74","-6.33","-0.15","0","33.39"
"2018-01-03 3:27:52 PM PST","6534510861","Order","701-4144711-1849857","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Calgary","Alberta","T2N 4H7","39.48","5.90","0","-5.90","1.97","-4.74","-6.33","-0.06","0","30.32"
"2018-01-03 4:06:52 PM PST","6534510861","Order","701-1259351-3094668","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Winnipeg","Manitoba","R2G 3H3","39.48","5.90","0","-5.90","1.97","-4.74","-6.33","-0.06","0","30.32"
"2018-01-03 5:11:58 PM PST","6534510861","Order","701-3490747-4400223","3MM-1527-0","3M Transpore Tape 1/2 Inch X 10 Yds. 24 Rolls In A Box #1527-0","1","amazon.ca","Amazon","oshawa","Ontario","L1G 7M4","19.58","0","0","0","2.55","-2.94","-6.33","-0.07","0","12.79"
"2018-01-03 7:06:54 PM PST","6534510861","Order","701-2680980-5157023","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","MISSISSAUGA","ON","L5V 1N0","39.23","3.99","0","0","5.62","-4.71","-10.84","-0.16","0","33.13"
"2018-01-03 8:49:08 PM PST","6534510861","Order","702-0406993-2841011","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Oakville","Ontario","L6M 4V1","39.81","3.27","0","-3.27","5.18","-4.78","-4.12","-0.15","0","35.94"
"2018-01-03 8:49:08 PM PST","6534510861","Order","702-0406993-2841011","3MM-1626W","3M Tegaderm Transparent Dressing with Label 4"" x 4 3/4"" (10 x 12 cm)50 per Box #1626W","1","amazon.ca","Amazon","Oakville","Ontario","L6M 4V1","40.00","3.27","0","-3.27","5.20","-4.80","-4.48","-0.15","0","35.77"
"2018-01-04 1:28:15 PM PST","6534510861","Order","702-7202173-1120233","LUX-NEO320B","Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va","1","amazon.ca","Amazon","Pointe-Claire","Quebec","H9R 4H4","76.00","5.90","0","-5.90","3.80","-9.12","-7.23","-0.11","0","63.34"
"2018-01-04 5:59:23 PM PST","6534510861","Order","701-6719842-6728236","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Brampton","Ontario","L6P 3J1","33.93","6.99","0","-6.99","4.41","-4.07","-7.23","-0.13","0","26.91"
"2018-01-04 6:29:58 PM PST","6534510861","Order","701-1056724-6954611","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","toronto","Ontario","M2N7B8","33.93","2.96","0","-2.96","4.41","-4.07","-7.23","-0.13","0","26.91"
"2018-01-04 7:00:34 PM PST","6534510861","Order","702-4318042-9382637","3MM-1527-0","3M Transpore Tape 1/2 Inch X 10 Yds. 24 Rolls In A Box #1527-0","1","amazon.ca","Amazon","Toronto","Ontario","M6P 2R6","19.58","0","0","0","2.55","-2.94","-6.33","-0.07","0","12.79"
"2018-01-04 9:15:15 PM PST","6534510861","Order","701-9992694-9293067","3MM-1626W","3M Tegaderm Transparent Dressing with Label 4"" x 4 3/4"" (10 x 12 cm)50 per Box #1626W","1","amazon.ca","Amazon","Nanaimo","BC","V9T 3X6","40.00","5.90","0","-5.90","2.00","-4.80","-6.33","-0.06","0","30.81"
"2018-01-04 10:12:36 PM PST","6534510861","Order","702-1914988-8405810","3MM-1527-1","3M Transpore Tape 1 Inch X 10 Yds. 12 Rolls In A Box #1527-1","1","amazon.ca","Amazon","Ottawa","Ontario","K1K 4L4","21.04","3.88","0","-3.88","2.74","-2.52","-6.33","-0.08","0","14.85"
"2018-01-05 6:45:00 AM PST","6534510861","FBA Inventory Fee","","","FBA Amazon-Partnered Carrier Shipment Fee","","Amazon.ca","","","","","0","0","0","0","0","0","0","0","-10.90","-10.90"
"2018-01-05 9:53:43 AM PST","6534510861","Order","701-4360349-3757004","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Winnipeg","Manitoba","R3Y 1R8","33.93","0","0","0","1.70","-4.07","-7.23","-0.05","0","24.28"
"2018-01-05 10:03:01 AM PST","6534510861","Order","701-9970970-5605051","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Maple","Ontario","L6A0T4","33.93","0","0","0","4.41","-4.07","-7.23","-0.13","0","26.91"
"2018-01-05 10:38:04 AM PST","6534510861","Order","701-8689552-3433011","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","2","amazon.ca","Amazon","RICHMOND","British Columbia","V6X4L1","67.86","0","0","0","3.40","-8.14","-9.95","-0.10","0","53.07"
"2018-01-05 11:51:02 AM PST","6534510861","Order","702-1982280-9984224","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","3","amazon.ca","Amazon","Calgary","Alberta","T3N 0G8","101.79","0","0","0","5.10","-16.28","-9.71","-0.20","0","80.70"
"2018-01-05 11:51:02 AM PST","6534510861","Order","702-1982280-9984224","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Calgary","Alberta","T3N 0G8","33.93","0","0","0","1.70","0","-6.10","0","0","29.53"
"2018-01-05 11:57:38 AM PST","6534510861","Order","702-0095841-8689847","3MM-1527-0","3M Transpore Tape 1/2 Inch X 10 Yds. 24 Rolls In A Box #1527-0","1","amazon.ca","Amazon","Calgary","Alberta","T3H1K7","19.58","0","0","0","0.98","-2.94","-6.33","-0.03","0","11.26"
"2018-01-05 1:32:22 PM PST","6534510861","Order","701-6075325-0711464","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Kitchener","ON","N2P 0B5","33.93","0","0","0","4.41","-4.07","-7.23","-0.13","0","26.91"
"2018-01-05 3:53:48 PM PST","6534510861","Order","701-8653659-4180228","3MM-1626W","3M Tegaderm Transparent Dressing with Label 4"" x 4 3/4"" (10 x 12 cm)50 per Box #1626W","1","amazon.ca","Amazon","Montreal","Quebec","H1E 0V7","40.00","5.11","0","0","2.26","-4.80","-12.10","-0.07","0","30.40"
"2018-01-05 5:34:17 PM PST","6534510861","Order","701-1370795-6124249","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","3","amazon.ca","Amazon","Brampton","Ontario","L6P 4C9","101.79","9.80","0","-9.80","13.23","-12.21","-13.10","-0.38","0","89.33"
"2018-01-05 5:50:20 PM PST","6534510861","Order","702-5745958-7293852","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","Pickering","Ontario","L1W 2Z8","14.94","2.74","0","-2.74","1.94","-6.72","-3.47","-0.17","0","6.52"
"2018-01-05 5:50:20 PM PST","6534510861","Order","702-5745958-7293852","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","Pickering","Ontario","L1W 2Z8","14.94","2.74","0","-2.74","1.94","0","-3.47","0","0","13.41"
"2018-01-05 5:50:20 PM PST","6534510861","Order","702-5745958-7293852","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","Pickering","Ontario","L1W 2Z8","14.94","2.74","0","-2.74","1.94","0","-3.46","0","0","13.42"
"2018-01-05 9:52:10 PM PST","6534510861","Order","701-9279504-2106668","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Maple","ON","L6A 3Y2","34.08","0.74","0","-0.74","4.43","-5.11","-6.33","-0.13","0","26.94"
"2018-01-06 12:57:06 AM PST","6534510861","Order","702-2095162-9148239","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Montreal","Quebec","H1V 2C1","33.93","6.99","0","-6.99","1.70","-4.07","-7.23","-0.05","0","24.28"
"2018-01-06 4:00:32 AM PST","6534510861","Refund","702-2714092-1688233","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Nepean","ON","K2J 0B2","-30.00","-3.50","0","3.50","-3.90","5.76","0","0","0","-28.14"
"2018-01-06 4:00:32 AM PST","6534510861","Refund","702-2714092-1688233","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Nepean","ON","K2J 0B2","-30.00","-3.49","0","3.49","-3.90","0","0","0","0","-33.90"
"2018-01-06 6:55:25 AM PST","6534510861","Order","702-8847623-2658610","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M4K 1L3","34.08","0","0","0","4.43","-5.11","-6.33","-0.13","0","26.94"
"2018-01-06 6:58:08 AM PST","6534510861","Order","701-3376554-5097005","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M5A 2H8","34.10","0","0","0","4.43","-5.12","-6.33","-0.13","0","26.95"
"2018-01-06 9:45:01 AM PST","6534510861","Order","701-0526922-9504229","LUX-NEO320B","Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va","1","amazon.ca","Amazon","Calgary","Alberta","T3H 0H4","69.95","0","0","0","3.50","-8.39","-7.23","-0.10","0","57.73"
"2018-01-06 2:26:44 PM PST","6534510861","Order","701-7660072-6428221","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Toronto","Ontario","M5V 3W9","40.00","6.99","0","-6.99","5.20","-6.00","-6.33","-0.15","0","32.72"
"2018-01-06 3:45:37 PM PST","6534510861","Order","702-1343138-5196224","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Bradford","Ontario","L3Z 0H9","33.93","3.93","0","-3.93","4.41","-4.07","-7.23","-0.13","0","26.91"
"2018-01-06 5:43:01 PM PST","6534510861","Order","701-1004780-8514603","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M4V 1W5","31.99","6.99","0","-6.99","4.16","-4.80","-6.33","-0.12","0","24.90"
"2018-01-06 6:05:28 PM PST","6534510861","Order","701-6916087-7526639","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Maple Ridge","British Columbia","V2W1G3","31.99","0","0","0","1.60","-4.80","-6.33","-0.05","0","22.41"
"2018-01-06 6:06:16 PM PST","6534510861","Order","701-2946041-5425055","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Aldergrove","British Columbia","V4W 2J7","31.99","0","0","0","1.60","-4.80","-6.33","-0.05","0","22.41"
"2018-01-06 6:06:27 PM PST","6534510861","Order","701-7497113-7163423","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","West Vancouver","British Columbia","V7T2X9","40.00","0","0","0","2.00","-6.00","-6.33","-0.06","0","29.61"
"2018-01-06 6:42:59 PM PST","6534510861","Order","701-6357971-8978615","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Laval","Quebec","H7T 2R7","31.99","0","0","0","1.60","-4.80","-6.33","-0.05","0","22.41"
"2018-01-06 10:12:17 PM PST","6534510861","Order","701-8608903-4829038","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Kanata","Ontario","K2T 1B1","40.00","6.99","0","-6.99","5.20","-6.00","-6.33","-0.15","0","32.72"
"2018-01-06 11:08:40 PM PST","6534510861","Order","701-2228304-3909863","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Oakville","Ontario","L6H 6X4","31.99","1.45","0","0","4.35","-14.40","-8.41","-0.38","0","14.60"
"2018-01-06 11:08:40 PM PST","6534510861","Order","701-2228304-3909863","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Oakville","Ontario","L6H 6X4","31.99","1.46","0","0","4.35","0","-3.47","0","0","34.33"
"2018-01-06 11:08:40 PM PST","6534510861","Order","701-2228304-3909863","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Oakville","Ontario","L6H 6X4","31.99","1.46","0","0","4.35","0","-3.46","0","0","34.34"
"2018-01-06 11:14:12 PM PST","6534510861","Order","702-8255623-2294629","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M6R 2C7","31.99","2.04","0","-2.04","4.16","-4.80","-6.33","-0.12","0","24.90"
"2018-01-06 11:14:46 PM PST","6534510861","Order","702-3774005-6202659","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","Mississauga","Ontario","L4Z 2R3","14.94","0","0","0","1.94","-2.24","-6.33","-0.06","0","8.25"
"2018-01-06 11:15:50 PM PST","6534510861","Order","701-3666863-8792215","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Oakville","Ontario","L6M 0N4","31.99","3.27","0","-3.27","4.16","-4.80","-6.33","-0.12","0","24.90"
"2018-01-07 6:52:28 AM PST","6534510861","Order","702-9020883-6319437","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M5N 1L8","31.99","0","0","0","4.16","-4.80","-6.33","-0.12","0","24.90"
"2018-01-07 6:56:16 AM PST","6534510861","Order","702-3114459-3649816","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Scarborough","Ontario","M1G 3J4","31.99","0","0","0","4.16","-4.80","-6.33","-0.12","0","24.90"
"2018-01-07 10:04:54 AM PST","6546166651","Order","701-8547788-2189811","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Chestermere","Alberta","T1X 0P6","31.99","0","0","0","1.60","-4.80","-6.33","-0.05","0","22.41"
"2018-01-07 10:05:43 AM PST","6546166651","Order","702-1989980-3803438","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Calgary","Alberta","T2V 4P1","31.99","0","0","0","1.60","-14.40","-3.46","-0.14","0","15.59"
"2018-01-07 10:05:43 AM PST","6546166651","Order","702-1989980-3803438","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Calgary","Alberta","T2V 4P1","31.99","0","0","0","1.60","0","-3.47","0","0","30.12"
"2018-01-07 10:05:43 AM PST","6546166651","Order","702-1989980-3803438","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Calgary","Alberta","T2V 4P1","31.99","0","0","0","1.60","0","-3.47","0","0","30.12"
"2018-01-07 10:06:05 AM PST","6546166651","Order","701-5993270-9730665","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","Calgary","Alberta","T3H 3J9","14.94","0","0","0","0.75","-4.48","-4.30","-0.04","0","6.87"
"2018-01-07 10:06:05 AM PST","6546166651","Order","701-5993270-9730665","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","Calgary","Alberta","T3H 3J9","14.94","0","0","0","0.75","0","-4.30","0","0","11.39"
"2018-01-07 10:10:45 AM PST","6546166651","Order","702-6828225-4623434","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Markham","Ontario","L3R9T5","31.99","0","0","0","4.16","-4.80","-6.33","-0.12","0","24.90"
"2018-01-07 10:35:53 AM PST","6546166651","Order","701-1896377-9623404","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Victoria","BC","V9B 6M4","32.00","0","0","0","1.60","-4.80","-6.33","-0.05","0","22.42"
"2018-01-07 10:57:02 AM PST","6546166651","Order","701-0870944-5058639","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Val Caron","Ontario","P3N 1M3","31.99","0","0","0","4.16","-4.80","-6.33","-0.12","0","24.90"
"2018-01-07 12:09:11 PM PST","6546166651","Order","701-2224839-0819443","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","BARRIE","ON","L4N 2W6","39.48","5.90","0","-5.90","5.13","-4.74","-6.33","-0.15","0","33.39"
"2018-01-07 1:17:49 PM PST","6546166651","Order","701-4680144-0221025","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","2","amazon.ca","Amazon","Ste-Dorothée, Laval","Québec","H7X 4G5","67.86","7.85","0","-7.85","3.40","-8.14","-9.95","-0.10","0","53.07"
"2018-01-07 1:28:00 PM PST","6546166651","Order","701-2395430-6721836","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Mercier","Quebec","J6R 0B3","31.99","1.89","0","0","1.69","-4.80","-8.47","-0.05","0","22.25"
"2018-01-07 2:06:24 PM PST","6546166651","Order","701-1079872-1964205","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Ottawa","Ontario","K1R 0B8","40.00","3.26","0","-3.26","5.20","-6.00","-6.33","-0.15","0","32.72"
"2018-01-07 2:06:50 PM PST","6546166651","Order","701-1327099-2372246","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Kanata","Ontario","K2T 0K9","33.93","6.44","0","0","5.25","-4.07","-14.51","-0.15","0","26.89"
"2018-01-07 4:21:01 PM PST","6546166651","Order","702-0120764-7146609","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","EDMONTON","AB","T6V 0C0","14.94","3.92","0","-3.92","0.75","-2.24","-6.33","-0.02","0","7.10"
"2018-01-07 5:55:08 PM PST","6546166651","Order","702-6603541-3834661","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Brampton","Ontario","L6Y3R5","33.93","3.93","0","-3.93","4.41","-4.07","-7.23","-0.13","0","26.91"
"2018-01-07 6:04:57 PM PST","6546166651","Order","701-2922555-6225850","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Brampton","Ontario","L6S2E1","33.93","6.44","0","0","5.25","-4.07","-14.51","-0.15","0","26.89"
"2018-01-07 6:51:48 PM PST","6546166651","Order","701-2265623-0529816","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Winnipeg","Manitoba","R3N 1P4","40.00","0","0","0","2.00","-6.00","-6.33","-0.06","0","29.61"
"2018-01-07 9:57:41 PM PST","6546166651","Order","702-1878437-0397005","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Ottawa","Ontario","K1C 2H5","33.93","1.68","0","-1.68","4.41","-4.07","-7.23","-0.13","0","26.91"
"2018-01-07 11:01:03 PM PST","6546166651","Order","702-8280048-5237003","3MM-1527-0","3M Transpore Tape 1/2 Inch X 10 Yds. 24 Rolls In A Box #1527-0","1","amazon.ca","Amazon","Toronto","On","M6S 4Y9","19.58","0","0","0","2.55","-2.94","-6.33","-0.07","0","12.79"
"2018-01-07 11:01:34 PM PST","6546166651","Order","701-0900181-2689863","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Etobicoke","Ontario","M9B 2R9","40.00","3.26","0","-3.26","5.20","-6.00","-6.33","-0.15","0","32.72"
"2018-01-07 11:09:05 PM PST","6546166651","Order","701-6661535-9256229","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Mississauga","Ontario","L4Z 0A9","32.00","3.92","0","-3.92","4.16","-4.80","-6.33","-0.12","0","24.91"
"2018-01-07 11:13:19 PM PST","6546166651","Order","701-3383352-4499400","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","London","ON","N5X 3W7","40.00","0","0","0","5.20","-6.00","-6.33","-0.15","0","32.72"
"2018-01-07 11:15:28 PM PST","6546166651","Order","701-2016107-9186662","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Mississauga","Ontario","L5M 0E8","32.00","0","0","0","4.16","-4.80","-6.33","-0.12","0","24.91"
"2018-01-08 5:46:47 AM PST","6546166651","Order","702-4705816-9914614","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Cambridge","Ontario","N1R 1W8","31.99","0","0","0","4.16","-4.80","-6.33","-0.12","0","24.90"
"2018-01-08 8:21:13 AM PST","6546166651","Order","701-0366278-4557031","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","St-Fulgence","Quebec","G0V 1S0","14.94","2.94","0","-2.94","0.75","-4.48","-4.30","-0.04","0","6.87"
"2018-01-08 8:21:13 AM PST","6546166651","Order","701-0366278-4557031","LUX-1516","Luxe Metal T-adapter with Shut-off Valve, 3-way Tee Connector, Chrome Finish, for Luxe Neo Bidets","1","amazon.ca","Amazon","St-Fulgence","Quebec","G0V 1S0","14.94","2.94","0","-2.94","0.75","0","-4.30","0","0","11.39"
"2018-01-08 9:42:39 AM PST","6546166651","Order","702-9904058-8190651","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Red Deer","Alberta","T4N 1E2","33.93","0","0","0","1.70","-8.14","-4.97","-0.10","0","22.42"
"2018-01-08 9:42:39 AM PST","6546166651","Order","702-9904058-8190651","LUX-NEO110B","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white)","1","amazon.ca","Amazon","Red Deer","Alberta","T4N 1E2","33.93","0","0","0","1.70","0","-4.97","0","0","30.66"
"2018-01-08 10:01:27 AM PST","6546166651","Order","701-8289839-8701823","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Montreal","Quebec","H2Y 3V1","31.99","4.45","0","0","1.82","-4.80","-11.36","-0.05","0","22.05"
"2018-01-08 10:04:35 AM PST","6546166651","Order","701-3461079-9797816","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Vancouver","British Columbia","V5K 1K7","31.99","0","0","0","1.60","-4.80","-6.33","-0.05","0","22.41"
