,date/time,settlement id,type,order id,group-sku,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
126,"Apr 11, 2019 3:59:42 AM PDT",11684214851,Adjustment,114-2256561-6724228,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
127,"Apr 11, 2019 4:14:27 AM PDT",11684214851,Adjustment,114-2256561-6724228,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
128,"Apr 11, 2019 4:23:11 AM PDT",11684214851,Adjustment,114-2256561-6724228,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
129,"Apr 11, 2019 4:27:25 AM PDT",11684214851,Adjustment,114-3072584-7643421,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
130,"Apr 11, 2019 5:00:14 AM PDT",11684214851,Adjustment,114-3072584-7643421,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
131,"Apr 11, 2019 5:20:50 AM PDT",11684214851,Adjustment,114-2256561-6724228,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
132,"Apr 11, 2019 5:31:49 AM PDT",11684214851,Adjustment,114-2256561-6724228,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
133,"Apr 11, 2019 7:18:30 AM PDT",11684214851,Adjustment,114-2256561-6724228,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
134,"Apr 11, 2019 8:27:48 AM PDT",11684214851,Adjustment,114-2256561-6724228,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
135,"Apr 12, 2019 1:27:42 AM PDT",11684214851,Adjustment,114-2412498-2675447,3MM-1537(X4),3MM-1537,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,7.92
136,"Apr 14, 2019 6:19:50 AM PDT",11684214851,Adjustment,112-8204180-7983449,3MM-R1546(5),3MM-R1546 (5),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,1.33
137,"Apr 16, 2019 3:04:42 AM PDT",11610932501,Adjustment,112-3000325-2167440,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,3.29
138,"Apr 20, 2019 4:34:57 AM PDT",11610932501,Adjustment,113-0902933-5883464,SOT-160214,SOT-160214,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,19.85
139,"Apr 20, 2019 5:51:34 AM PDT",11610932501,Adjustment,111-4646791-6942612,TOR-MS407W,TOR-MS407W,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,5.62
140,"Apr 20, 2019 4:15:01 PM PDT",11610932501,Adjustment,,3MM-1626W,3MM-1626W(B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,9.82
141,"Apr 21, 2019 12:25:15 PM PDT",11610932501,Adjustment,,3MM-1626W(10),3MM-1626W(10),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,1.96
142,"Apr 21, 2019 12:57:25 PM PDT",11610932501,Adjustment,,3MM-1626W(10),3MM-1626W(10),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,1.96
143,"Apr 22, 2019 8:22:16 AM PDT",11610932501,Adjustment,111-6175430-0522664,3MM-1539(X4),3MM-1539(20),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,11.0
144,"Apr 22, 2019 8:57:03 AM PDT",11610932501,Adjustment,,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,3.29
145,"Apr 23, 2019 4:02:28 AM PDT",11610932501,Adjustment,114-1129918-5651451,MOL-1439,MOL-1439,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,12.05
146,"Apr 24, 2019 2:46:46 AM PDT",11610932501,Adjustment,,WEL-52432-U,WEL-52432-U,FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,19.5
147,"Apr 24, 2019 3:12:26 AM PDT",11610932501,Adjustment,114-2762876-3353045,3MM-1527-2,3MM-1527-2,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,4.3
148,"Apr 25, 2019 1:32:00 AM PDT",11610932501,Adjustment,,3MM-1539(X4),3MM-1539(20),FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,11.0
149,"Apr 25, 2019 3:17:04 AM PDT",11610932501,Adjustment,111-8545555-7353016,3MM-2161,3MM-2161,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,124.02
150,"Apr 27, 2019 8:22:28 AM PDT",11610932501,Adjustment,,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,3.43
151,"Apr 29, 2019 12:04:34 AM PDT",11795342141,Adjustment,114-4707107-7252249,3MM-1527-2,3MM-1527-2,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,4.3
152,"May 3, 2019 1:53:12 AM PDT",11795342141,Adjustment,,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,,,0.0,-0.0,-0.0,3.68
153,"May 3, 2019 3:10:30 AM PDT",11795342141,Adjustment,,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Damaged:Warehouse,11.0,,,,,,0.0,-0.0,-0.0,27.72
154,"May 3, 2019 3:16:44 AM PDT",11795342141,Adjustment,,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,1.8
155,"May 5, 2019 5:03:40 AM PDT",11795342141,Adjustment,,3MM-SLT-1(X4),3MM-SLT-1(X4),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,11.72
156,"May 6, 2019 3:03:06 AM PDT",11795342141,Adjustment,,3MM-2146,3MM-2146,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,54.24
157,"May 7, 2019 3:49:47 PM PDT",11795342141,Adjustment,,3MM-6155,3MM-6155,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,116.52
158,"May 8, 2019 1:24:18 AM PDT",11795342141,Adjustment,,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,2.52
159,"May 8, 2019 7:20:57 PM PDT",11795342141,Adjustment,112-3506029-8490637,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.31
160,"May 8, 2019 7:55:04 PM PDT",11795342141,Adjustment,112-3506029-8490637,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.31
161,"May 9, 2019 1:55:43 AM PDT",11795342141,Adjustment,,3MM-1626W,3MM-1626W,FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,,,0.0,-0.0,-0.0,19.64
162,"May 9, 2019 7:25:10 PM PDT",11795342141,Adjustment,,3MM-6155,3MM-6155,FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,116.52
163,"May 10, 2019 11:45:37 AM PDT",11795342141,Adjustment,,3MM-1624W,3MM-1624W(B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,9.0
164,"May 10, 2019 2:41:39 PM PDT",11795342141,Adjustment,,3MM-1624W,3MM-1624W(B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,9.0
165,"May 12, 2019 10:25:54 AM PDT",11831644851,Adjustment,,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,3.43
166,"May 14, 2019 1:27:31 AM PDT",11831644851,Adjustment,112-5710358-1737067,3MM-3346(E),3MM-3346E,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,4.78
167,"May 14, 2019 5:43:04 AM PDT",11831644851,Adjustment,,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,1.84
168,"May 15, 2019 3:27:12 AM PDT",11831644851,Adjustment,,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,2.67
169,"May 15, 2019 6:25:44 AM PDT",11831644851,Adjustment,,3MM-2146,3MM-2146,FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,54.24
170,"May 16, 2019 4:27:46 AM PDT",11831644851,Adjustment,114-1325882-7701010,SOT-140176,SOT-140176,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,23.41
171,"May 17, 2019 6:58:19 PM PDT",11831644851,Adjustment,,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,2.31
172,"May 20, 2019 3:14:48 AM PDT",11831644851,Adjustment,112-5732943-8248237,3MM-3346E(X3),3MM-3346E(X3),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,14.34
173,"May 20, 2019 8:40:52 AM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
174,"May 20, 2019 8:41:07 AM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
175,"May 20, 2019 10:22:50 AM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
176,"May 20, 2019 10:56:30 AM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
177,"May 20, 2019 10:56:44 AM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
178,"May 20, 2019 1:16:48 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
179,"May 20, 2019 1:16:57 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
180,"May 20, 2019 1:17:13 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
181,"May 20, 2019 2:27:39 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
182,"May 20, 2019 2:27:47 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
183,"May 20, 2019 3:02:36 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
184,"May 20, 2019 3:02:36 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
185,"May 20, 2019 4:14:17 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
186,"May 20, 2019 4:48:50 PM PDT",11831644851,Adjustment,,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,6.46
187,"May 21, 2019 2:49:33 AM PDT",11831644851,Adjustment,112-2756664-3204242,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,3.29
188,"May 21, 2019 1:14:51 PM PDT",11831644851,Adjustment,,3MM-6158,3MM-6158,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,116.52
189,"May 22, 2019 3:08:09 AM PDT",11831644851,Adjustment,,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - Lost:Warehouse,0.0,,,,,,0.0,-0.0,-0.0,0.0
190,"May 22, 2019 3:08:09 AM PDT",11831644851,Adjustment,,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,1.8
191,"May 22, 2019 1:02:23 PM PDT",11831644851,Adjustment,111-3244258-1113860,3MM-6166,3MM-6166,FBA Inventory Reimbursement - Return Adjustment,1.0,,,,,,0.0,-0.0,-0.0,116.96
192,"May 25, 2019 12:36:21 AM PDT",11831644851,Adjustment,,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,,,0.0,-0.0,-0.0,5.34
193,"May 26, 2019 12:33:18 AM PDT",11831644851,Adjustment,,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,3.43
194,"May 27, 2019 3:21:18 AM PDT",11866002201,Adjustment,112-2635868-5653853,PRK-12-02,PRK-12-02(A),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,1.06
195,"May 27, 2019 5:52:23 AM PDT",11866002201,Adjustment,,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,1.84
196,"May 27, 2019 6:21:09 AM PDT",11866002201,Adjustment,,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,3.29
197,"May 31, 2019 1:46:29 AM PDT",11866002201,Adjustment,111-8307260-2693022,3MM-6166,3MM-6166,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,116.96
198,"May 31, 2019 3:47:00 AM PDT",11866002201,Adjustment,,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,2.67
199,"Jun 1, 2019 3:11:46 AM PDT",11866002201,Adjustment,,MOL-281300,MOL-281300,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,8.93
200,"Jun 1, 2019 12:52:36 PM PDT",11866002201,Adjustment,,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,1.8
201,"Jun 2, 2019 3:07:45 AM PDT",11866002201,Adjustment,,KEL-GEL15GM,KEL-GEL15GM,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,16.26
202,"Jun 2, 2019 4:00:05 AM PDT",11866002201,Adjustment,113-5676339-1663425,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,3.43
203,"Jun 3, 2019 2:13:53 AM PDT",11866002201,Adjustment,,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,3.43
204,"Jun 3, 2019 2:13:53 AM PDT",11866002201,Adjustment,,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,3.43
205,"Jun 3, 2019 4:42:11 AM PDT",11866002201,Adjustment,114-6203472-3310667,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,1.8
206,"Jun 4, 2019 5:12:11 AM PDT",11866002201,Adjustment,,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,1.84
207,"Jun 4, 2019 5:48:48 AM PDT",11866002201,Adjustment,111-2854742-7940244,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.52
208,"Jun 4, 2019 8:40:37 AM PDT",11866002201,Adjustment,113-1609745-1749858,PRK-12-02,PRK-12-02(A),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,1.06
209,"Jun 5, 2019 2:40:50 AM PDT",11866002201,Adjustment,113-1868175-4306662,3MM-2560,3MM-2560,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,3.23
210,"Jun 5, 2019 4:45:13 AM PDT",11866002201,Adjustment,111-3188205-8423401,3MM-6152,3MM-6152,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,116.96
211,"Jun 5, 2019 6:05:25 AM PDT",11866002201,Adjustment,113-7596662-6595449,3MM-6152,3MM-6152,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,116.96
212,"Jun 5, 2019 6:49:43 AM PDT",11866002201,Adjustment,114-4998289-5338620,3MM-6152,3MM-6152,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,116.96
213,"Jun 6, 2019 2:24:00 AM PDT",11866002201,Adjustment,,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,,,0.0,-0.0,-0.0,5.04
214,"Jun 6, 2019 3:10:18 AM PDT",11866002201,Adjustment,111-4229685-1347458,3MM-3346(E),3MM-3346E,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,4.78
215,"Jun 6, 2019 6:07:58 AM PDT",11866002201,Adjustment,113-8327625-6593036,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,1.84
216,"Jun 6, 2019 7:59:00 AM PDT",11866002201,Adjustment,113-8327625-6593036,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,1.84
217,"Jun 7, 2019 3:02:07 AM PDT",11866002201,Adjustment,111-5055902-5826663,3MM-1624W,3MM-1624W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,9.0
218,"Jun 8, 2019 1:28:36 AM PDT",11866002201,Adjustment,112-0477108-9309043,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.31
219,"Jun 8, 2019 3:41:48 AM PDT",11866002201,Adjustment,114-4798277-2087429,PRK-12-02,PRK-12-02(A),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,1.06
220,"Jun 8, 2019 7:00:31 AM PDT",11866002201,Adjustment,,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,3.43
221,"Jun 8, 2019 7:00:31 AM PDT",11866002201,Adjustment,,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,3.43
222,"Jun 9, 2019 5:18:56 AM PDT",11866002201,Adjustment,114-3165652-6107426,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,1.8
223,"Jun 10, 2019 3:16:22 AM PDT",11892854411,Adjustment,114-7160180-1537067,3MM-2560(X2),3MM-2560(X2),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,6.46
224,"Jun 10, 2019 4:06:21 AM PDT",11892854411,Adjustment,,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Lost:Warehouse,5.0,,,,,,0.0,-0.0,-0.0,9.2
225,"Jun 10, 2019 4:06:21 AM PDT",11892854411,Adjustment,,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Lost:Warehouse,2.0,,,,,,0.0,-0.0,-0.0,3.68
226,"Jun 10, 2019 4:06:21 AM PDT",11892854411,Adjustment,,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,1.84
227,"Jun 11, 2019 3:54:25 AM PDT",11892854411,Adjustment,,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Lost:Warehouse,2.0,,,,,,0.0,-0.0,-0.0,5.04
228,"Jun 11, 2019 5:34:13 AM PDT",11892854411,Adjustment,114-3379842-5657018,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,3.29
229,"Jun 11, 2019 7:02:54 AM PDT",11892854411,Adjustment,112-8522050-8159403,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.31
230,"Jun 14, 2019 1:01:10 AM PDT",11892854411,Adjustment,112-2162765-9019447,TOR-MS407W,TOR-MS407W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,5.62
231,"Jun 15, 2019 3:39:22 AM PDT",11892854411,Adjustment,114-5457058-4045842,TOR-MS407W,TOR-MS407W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,5.62
232,"Jun 16, 2019 12:03:08 AM PDT",11892854411,Adjustment,114-6493836-3867453,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.31
233,"Jun 16, 2019 12:59:50 AM PDT",11892854411,Adjustment,111-9798381-6935447,3MM-1626W,3MM-1626W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,9.82
234,"Jun 16, 2019 3:57:17 AM PDT",11892854411,Adjustment,114-2594130-3952235,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Customer Service Issue,1.0,,,,,,0.0,-0.0,-0.0,2.67
235,"Jun 16, 2019 9:17:42 AM PDT",11892854411,Adjustment,111-3647531-5808227,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Customer Service Issue,1.0,,,,,,0.0,-0.0,-0.0,3.43
236,"Jun 17, 2019 4:20:22 AM PDT",11892854411,Adjustment,111-8639843-8873813,3MM-6165,3MM-6165,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,116.96
237,"Jun 17, 2019 8:46:59 AM PDT",11892854411,Adjustment,114-7548221-5384251,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.31
238,"Jun 18, 2019 4:00:35 AM PDT",11892854411,Adjustment,,KEL-GEL60GM,KEL-GEL60GM,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,51.22
239,"Jun 18, 2019 5:20:46 AM PDT",11892854411,Adjustment,114-6397171-7839422,SOT-140176,SOT-140176,FBA Inventory Reimbursement - Customer Service Issue,1.0,,,,,,0.0,-0.0,-0.0,23.41
240,"Jun 20, 2019 4:32:49 AM PDT",11892854411,Adjustment,111-6303737-5039417,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.67
241,"Jun 20, 2019 4:41:02 AM PDT",11892854411,Adjustment,111-6303737-5039417,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.67
242,"Jun 20, 2019 5:53:27 AM PDT",11892854411,Adjustment,111-6303737-5039417,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.67
243,"Jun 20, 2019 8:33:04 AM PDT",11892854411,Adjustment,,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,,,0.0,-0.0,-0.0,3.43
244,"Jun 20, 2019 12:16:27 PM PDT",11892854411,Adjustment,112-7302605-7428204,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.52
245,"Jun 20, 2019 12:26:14 PM PDT",11892854411,Adjustment,112-7302605-7428204,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.52
246,"Jun 20, 2019 12:55:11 PM PDT",11892854411,Adjustment,112-7302605-7428204,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,2.52
247,"Jun 21, 2019 1:32:34 PM PDT",11892854411,Adjustment,,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,1.8
248,"Jun 21, 2019 1:35:16 PM PDT",11892854411,Adjustment,,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,,,0.0,-0.0,-0.0,1.8
249,"Jun 22, 2019 10:52:13 PM PDT",11892854411,Adjustment,111-9392531-5849067,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,13.28
250,"Jun 23, 2019 1:45:50 AM PDT",11892854411,Adjustment,111-9392531-5849067,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,13.28
251,"Jun 23, 2019 3:06:28 AM PDT",11892854411,Adjustment,111-9392531-5849067,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,13.28
252,"Jun 23, 2019 3:40:51 AM PDT",11892854411,Adjustment,111-9392531-5849067,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,13.28
253,"Jun 23, 2019 4:18:06 AM PDT",11892854411,Adjustment,111-9392531-5849067,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,13.28
254,"Jun 23, 2019 4:22:49 AM PDT",11892854411,Adjustment,111-9392531-5849067,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,,,0.0,-0.0,-0.0,13.28
