date,order id,country,order city,order state,item,quantity,revenue,total cost,profit,return on sales
19-07-2019,114-9282593-5281011,USA,GERMANTOWN,TN,CON-183910,3,35.58,24.4,11.18,0.314221473
19-07-2019,111-4602275-7059407,USA,BROOKLYN,NY,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,113-0432302-8524251,USA,MIAMI,FL,3MM-R1547(10),1,5.77,5.1,0.67,0.116117851
19-07-2019,114-8887717-7729041,USA,PALO ALTO,CA,KEL-GEL15GM,1,20.88,21.8,-0.92,-0.044061303
19-07-2019,111-5503285-2303445,USA,Irvine,CA,BRO-HBMC-R,1,18.99,15.64,3.35,0.176408636
19-07-2019,112-7817267-3712261,USA,EUDORA,KS,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,112-2943730-6701038,USA,MELROSE,MA,WEL-06000-800,1,11.3,10.7,0.6,0.053097345
19-07-2019,112-0204434-4169016,USA,OAK GROVE,KY,BRO-HDFB-R,1,19.6,15.05,4.55,0.232142857
19-07-2019,111-3060938-1721813,USA,TROY,MI,KEL-GEL60GM,1,60,63.41,-3.41,-0.056833333
19-07-2019,112-8268132-7731464,USA,HUMBLE,TX,3MM-1626W(X2B),1,31.39,31.67,-0.28,-0.008920038
19-07-2019,112-9122392-9599432,USA,ELK GROVE,CA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
19-07-2019,114-0515055-8536249,USA,HILTON HEAD ISLAND,SC,BEU-0283-0293-31(X2),1,19.6,9.97,9.63,0.491326531
19-07-2019,113-4461710-4297844,USA,AUSTIN,TX,3MM-R1546(B),1,22.69,19.87,2.82,0.124283825
19-07-2019,111-1987560-6769849,USA,DELAND,FL,3MM-H1547,1,4.5,3.94,0.56,0.124444444
19-07-2019,114-1351961-1637831,USA,RINCON,GA,3MM-1626W(10),1,5.65,4.38,1.27,0.224778761
19-07-2019,111-6682244-4285016,USA,RIDGELAND,SC,BRO-HNBO-R,1,21.24,18.14,3.1,0.145951036
19-07-2019,113-4032869-3748210,USA,WEBB LAKE,WI,3MM-R1547(10),1,5.77,5.1,0.67,0.116117851
19-07-2019,111-4023916-8904255,USA,NORTH HOLLYWOOD,CA,BRO-HNBO-R,1,21.24,18.14,3.1,0.145951036
19-07-2019,111-2094437-3122641,USA,Bonney Lake,WA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,112-8507708-3066608,USA,CLARKSVILLE,TN,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,111-7073282-8513013,USA,San Antonio,TX,MOL-281000,1,12,10.55,1.45,0.120833333
19-07-2019,114-0510217-8278650,USA,DOWNEY,CA,MOL-281000,1,12.5,10.63,1.87,0.1496
19-07-2019,114-2787415-9551425,USA,MADISON,WI,3MM-R1546(B),3,68.07,67.28,0.79,0.0116057
19-07-2019,114-0211028-8077819,USA,Escondido,CA,3MM-R1547(10),1,5.77,5.1,0.67,0.116117851
19-07-2019,113-0238886-7109048,USA,JAMAICA,NY,3MM-1624W,1,14.5,14.02,0.48,0.033103448
19-07-2019,111-3257606-6905818,USA,Battle Mountain,NV,3MM-R1547(10),1,5.77,5.1,0.67,0.116117851
19-07-2019,112-0622926-4391419,USA,MONETT,MO,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,114-6338191-4842626,USA,HOUSTON,TX,WEL-06000-800,6,67.8,64.64,3.16,0.04660767
19-07-2019,114-6338191-4842626,USA,HOUSTON,TX,WEL-06000-800,4,45.2,33.36,11.84,0.261946903
19-07-2019,112-6534437-9882645,USA,DEER PARK,NY,3MM-1626W(10),1,5.69,4.39,1.3,0.228471002
19-07-2019,114-2102462-7158601,USA,Escondido,CA,3MM-1624W(20B),1,5.5,4.54,0.96,0.174545455
19-07-2019,111-3891198-0069005,USA,MERIDIAN,ID,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
19-07-2019,114-3475741-7469019,USA,BETHEL,OH,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,111-2241030-7813819,USA,LEAGUE CITY,TX,MOL-281000,1,12,10.55,1.45,0.120833333
19-07-2019,113-0039890-4480275,Canada,Edmonton,AB,SOT-160214,2,54.34,63.32,-8.98,-0.165255797
19-07-2019,112-9640088-2252265,USA,HENDERSON,NV,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,111-9368358-4685042,USA,BINGHAMTON,NY,MOL-1443,1,17.77,16.59,1.18,0.066404052
19-07-2019,113-0562526-8964262,USA,PALM SPRINGS,CA,3MM-1527-2,1,12.23,10.89,1.34,0.109566639
19-07-2019,114-4023006-1408239,USA,PHILADELPHIA,PA,3MM-1626W(10),1,5.43,3.79,1.64,0.302025783
19-07-2019,114-4023006-1408239,USA,PHILADELPHIA,PA,3MM-1626W(10),1,5.43,3.93,1.5,0.276243094
19-07-2019,111-2716791-6261013,USA,Altus,OK,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,112-2464401-7152215,USA,NASHVILLE,TN,3MM-2560(X2),2,27.4,20.24,7.16,0.261313869
19-07-2019,113-7534492-6145869,USA,FAIRMONT,MN,3MM-1626W(10),1,5.68,7.43,-1.75,-0.308098592
19-07-2019,113-7534492-6145869,USA,FAIRMONT,MN,3MM-1626W(10),9,51.12,27.37,23.75,0.464593114
19-07-2019,112-0715578-0231409,USA,NEW YORK,NY,3MM-1624W,1,14.5,14.02,0.48,0.033103448
19-07-2019,113-5197359-3300234,USA,Lebanon,NH,MOL-281000,1,12.5,11.51,0.99,0.0792
19-07-2019,113-5197359-3300234,USA,Lebanon,NH,MOL-281000,1,12.5,8.75,3.75,0.3
19-07-2019,114-1350338-1217008,USA,NEW BEDFORD,MA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
19-07-2019,111-4574624-0356255,USA,ORONO,MN,SOT-160214,1,27.17,27.12,0.05,0.001840265
19-07-2019,111-0566718-5921055,USA,Summersville,MO,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
19-07-2019,112-3358706-6481000,USA,ORLAND PARK,IL,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
19-07-2019,112-0925656-8098615,USA,PISCATAWAY,NJ,BRO-HDFB-R,1,19.6,15.05,4.55,0.232142857
19-07-2019,114-6661498-7468222,USA,San Leandro,CA,3MM-1624W,1,14.5,14.02,0.48,0.033103448
19-07-2019,112-0400127-6725058,USA,Homewood,AL,3MM-1624W(20B),1,5.5,4.54,0.96,0.174545455
19-07-2019,111-9476703-2230666,USA,Charlotte,NC,3MM-R1547(10),1,5.77,5.1,0.67,0.116117851
19-07-2019,111-3278135-0563461,USA,Girard,OH,WEL-06000-800,1,11.3,10.7,0.6,0.053097345
19-07-2019,111-2439620-8155468,USA,BALTIMORE,MD,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
19-07-2019,113-3129659-7713010,USA,BURBANK,CA,WEL-06000-800,1,11.3,15.14,-3.84,-0.339823009
19-07-2019,113-3129659-7713010,USA,BURBANK,CA,WEL-06000-800,1,11.3,8.34,2.96,0.261946903
19-07-2019,113-3129659-7713010,USA,BURBANK,CA,WEL-06000-800,1,11.3,9.34,1.96,0.173451327
19-07-2019,113-3129659-7713010,USA,BURBANK,CA,WEL-06000-800,1,11.3,8.34,2.96,0.261946903
19-07-2019,113-3129659-7713010,USA,BURBANK,CA,WEL-06000-800,1,11.3,8.34,2.96,0.261946903
19-07-2019,114-9624623-8058630,USA,HOT SPRINGS NATIONA,AR,MOL-281000,6,75,58.78,16.22,0.216266667
20-07-2019,114-8214603-4361864,USA,SOUTH HOUSTON,TX,CON-22771,1,39,28.29,10.71,0.274615385
20-07-2019,112-7323969-5402651,USA,SHEBOYGAN FALLS,WI,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,112-8826168-3140263,USA,HOUSTON,TX,CON-183910,1,11.86,8.8,3.06,0.258010118
20-07-2019,114-0680588-1311465,USA,Benton,WI,MOL-281000,1,12.5,12.51,-0.01,-0.0008
20-07-2019,114-0680588-1311465,USA,Benton,WI,MOL-281000,1,12.5,7.75,4.75,0.38
20-07-2019,111-6049851-1425064,USA,Clearwater,FL,MOL-1434,1,17,15,2,0.117647059
20-07-2019,114-6920396-5822668,USA,Fresno,CA,SOT-160214,1,27.17,27.12,0.05,0.001840265
20-07-2019,112-4182184-8489028,USA,HOUSTON,TX,CON-183910,1,11.86,8.8,3.06,0.258010118
20-07-2019,113-0760755-8167421,USA,Nottingham,NH,3MM-1626W(10),1,5.68,4.38,1.3,0.228873239
20-07-2019,114-7659798-9239404,USA,PORTLAND,OR,3MM-1626W(10),1,5.8,5.38,0.42,0.072413793
20-07-2019,113-4066268-6147420,USA,OAKDALE,CA,WEL-06000-800,1,11.69,10.74,0.95,0.081266039
20-07-2019,112-1596641-1925804,USA,LEWIS CENTER,OH,3MM-2560(X2),2,27.4,21.23,6.17,0.225182482
20-07-2019,112-5167204-0685859,USA,SCOTTS VALLEY,CA,3MM-R1546(B),1,22.69,19.87,2.82,0.124283825
20-07-2019,113-2469906-8993841,USA,LAFAYETTE,LA,3MM-1624W,1,14.5,14.02,0.48,0.033103448
20-07-2019,112-6191654-9450645,USA,SPOTSYLVANIA,VA,3MM-H1626,2,10.6,9.04,1.56,0.147169811
20-07-2019,113-8054829-8680209,USA,SAN BENITO,TX,MOL-281000,1,12,10.55,1.45,0.120833333
20-07-2019,114-3390280-0424255,USA,SAN FRANCISCO,CA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
20-07-2019,111-8636302-1011411,USA,YUBA CITY,CA,3MM-2560,2,15.1,11.44,3.66,0.242384106
20-07-2019,112-3204703-8162605,USA,SOMERSET,MA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
20-07-2019,112-5424799-6217819,USA,ADA,OK,CON-183910,2,23.72,16.6,7.12,0.300168634
20-07-2019,111-6621316-2828219,USA,DRAGOON,AZ,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,112-8746479-1429829,USA,Dayton,WY,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,113-0125380-8003432,USA,DeLand,FL,3MM-2560(X2),1,13.7,10.62,3.08,0.224817518
20-07-2019,113-6093570-7817026,USA,PHILADELPHIA,PA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
20-07-2019,112-3201750-6010622,USA,ANTIOCH,TN,BRO-HDFB-R,1,19.6,15.05,4.55,0.232142857
20-07-2019,112-5129582-3044209,USA,SAN MATEO,CA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
20-07-2019,114-0557948-4746610,USA,BROKEN ARROW,OK,BRO-HBMC-R,1,18.99,15.64,3.35,0.176408636
20-07-2019,114-7507682-6870656,USA,BRECKSVILLE,OH,3MM-1527-2,1,12.05,10.87,1.18,0.097925311
20-07-2019,113-9789241-4919429,USA,PORT CHARLOTTE,FL,CON-183910,1,11.86,8.8,3.06,0.258010118
20-07-2019,113-8159619-8981820,USA,BRAINTREE,MA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,113-5900647-3465060,USA,APPLE VALLEY,CA,3MM-R1547(10),1,5.75,5.59,0.16,0.027826087
20-07-2019,112-4560252-2835456,USA,EASLEY,SC,3MM-2560(X2),2,27.4,20.24,7.16,0.261313869
20-07-2019,112-2463407-6613000,USA,PORTLAND,OR,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,112-0826524-5921817,USA,ALEXANDRIA,VA,3MM-2560,1,7.55,6.22,1.33,0.17615894
20-07-2019,111-7089222-9463439,USA,COSTA MESA,CA,3MM-1626W(X2B),1,31.27,29.09,2.18,0.069715382
20-07-2019,112-9395955-5281841,USA,CHARLOTTE,NC,3MM-1626W(10),1,5.44,4.37,1.07,0.196691176
20-07-2019,112-0461871-2199403,USA,FEASTERVILLE TREVOSE,PA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
20-07-2019,114-3302120-0517813,USA,CHARLOTTE,NC,3MM-R1546(B),2,45.38,39.74,5.64,0.124283825
20-07-2019,114-7623966-4759445,USA,New York,NY,3MM-1624W,1,14.5,14.02,0.48,0.033103448
20-07-2019,111-3596584-0472200,USA,KENTWOOD,MI,3MM-1626W(10),2,11.3,7.76,3.54,0.313274336
20-07-2019,112-2616429-3540216,USA,MARSHFIELD,MA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
20-07-2019,112-2632676-4884222,USA,Laguna Niguel,CA,SOT-160214,1,27.17,27.12,0.05,0.001840265
20-07-2019,111-7198071-7013003,USA,WAYNESBORO,PA,3MM-1624W(20B),1,5.5,5.53,-0.03,-0.005454545
20-07-2019,112-4947728-4534624,USA,ANAHEIM,CA,3MM-1626W(X2),1,30.8,29.02,1.78,0.057792208
20-07-2019,112-6421118-8688200,USA,Hortonville,WI,3MM-1624W(20B),1,5.5,4.54,0.96,0.174545455
20-07-2019,112-0825941-4084244,USA,MORENO VALLEY,CA,BRO-HRLC-R,1,18.82,15.73,3.09,0.164187035
20-07-2019,112-9047366-1069038,USA,Bridgewater,CT,3MM-R1546(B),1,22.69,19.87,2.82,0.124283825
20-07-2019,112-0316399-1956260,USA,CABOT,AR,3MM-2560,1,7.55,6.22,1.33,0.17615894
20-07-2019,111-4973595-1673039,USA,OAK PARK,IL,3MM-2560(X2),2,27.4,20.24,7.16,0.261313869
20-07-2019,112-0608110-9105059,USA,VANCOUVER,WA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,112-5895041-0182650,USA,NEW CASTLE,DE,KEL-GEL15GM,3,62.25,65.34,-3.09,-0.049638554
20-07-2019,112-3947396-5667431,USA,SAN FRANCISCO,CA,SOT-160214,1,27.17,27.12,0.05,0.001840265
20-07-2019,111-8108406-3608220,USA,ALBANY,NY,BRO-HDFB-R,1,19.6,15.05,4.55,0.232142857
20-07-2019,112-3827941-7580239,USA,FRISCO,TX,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
20-07-2019,113-4071556-8836249,USA,Centreville,VA,WEL-06000-800,2,23.38,20.48,2.9,0.124037639
20-07-2019,114-4678393-7917836,USA,GAINESVILLE,GA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,114-6168882-6346632,USA,Greensboro,NC,3MM-R1547(A),1,25,21.88,3.12,0.1248
20-07-2019,111-6604161-7911400,USA,Chapel Hill,NC,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,114-9431770-0561830,USA,Gardena,CA,3MM-1624W,1,14.5,14.02,0.48,0.033103448
20-07-2019,113-5192795-7805866,USA,Wilsonville,OR,3MM-R1547(10),2,11.5,9.2,2.3,0.2
20-07-2019,112-8330713-1013034,USA,BABYLON,NY,3MM-R1546(B),1,22.69,19.87,2.82,0.124283825
20-07-2019,111-3989690-9191442,USA,SLEEPY HOLLOW,NY,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,112-1762525-5381016,USA,HOLLY SPRINGS,NC,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
20-07-2019,111-8659081-6696258,USA,Louisville,KY,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,113-9680740-4400203,USA,SAN JOSE,CA,3MM-1624W(20B),2,11,8.08,2.92,0.265454545
20-07-2019,111-4750056-2768218,USA,WEST LAFAYETTE,IN,KEL-GEL15GM,1,20.78,21.79,-1.01,-0.048604427
20-07-2019,113-9754073-4717845,USA,BUTTE,MT,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,112-9292751-3170618,USA,CINCINNATI,OH,3MM-1626W(X2),1,30.8,29.02,1.78,0.057792208
20-07-2019,112-5504616-1140211,USA,HENDERSON,KY,3MM-1626W(X2),1,30.8,29.02,1.78,0.057792208
20-07-2019,114-0294175-2541002,USA,LAREDO,TX,3MM-R1546(B),2,45.38,39.74,5.64,0.124283825
20-07-2019,113-4878743-6146604,USA,Sand Point,AK,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,112-9383781-5167447,USA,BALTIMORE,MD,BRO-HRLC-R,1,18.82,15.73,3.09,0.164187035
20-07-2019,114-1138914-1630606,USA,MILLSBORO,DE,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,114-2956753-9253809,USA,Lake Mary,FL,MOL-1434,1,17,17.55,-0.55,-0.032352941
20-07-2019,114-2956753-9253809,USA,Lake Mary,FL,MOL-1434,1,17,12.45,4.55,0.267647059
20-07-2019,112-7106853-6241866,USA,GILBERT,AZ,TOR-MS407W(B),1,11.36,9.73,1.63,0.143485915
20-07-2019,111-9181532-4296245,USA,GARLAND,TX,3MM-1624W(20B),1,5.5,4.54,0.96,0.174545455
20-07-2019,113-4467636-4629024,USA,KENT,WA,3MM-1626W(10),1,5.44,4.37,1.07,0.196691176
20-07-2019,113-1715463-4634651,USA,VERBANK,NY,3MM-1626W(10),2,11.28,7.76,3.52,0.312056738
20-07-2019,111-6989069-7117024,USA,cartersville,GA,3MM-1626W(10),2,10.7,7.72,2.98,0.278504673
20-07-2019,114-6548957-6197849,USA,Lake Mary,FL,MOL-1434,1,17,17.55,-0.55,-0.032352941
20-07-2019,114-6548957-6197849,USA,Lake Mary,FL,MOL-1434,1,17,12.45,4.55,0.267647059
20-07-2019,111-2399659-7201851,USA,cartersville,GA,3MM-1626W(10),1,5.35,4.36,0.99,0.185046729
20-07-2019,113-5736290-5234641,USA,Beaverton,OR,3MM-1626W(10),1,5.35,4.36,0.99,0.185046729
20-07-2019,112-4680793-1677044,USA,HERNDON,VA,BRO-HDFB-R,2,39.2,30.1,9.1,0.232142857
20-07-2019,111-0219627-6752232,USA,RIVER OAKS,TX,3MM-2560,1,7.55,6.22,1.33,0.17615894
20-07-2019,111-0285005-6556241,USA,WHITEHALL,MD,3MM-R1547(10),2,11.5,9.2,2.3,0.2
20-07-2019,113-7744148-3765066,USA,HANAHAN,SC,3MM-1626W(10),1,6,4.41,1.59,0.265
20-07-2019,113-4019349-0942645,USA,Montpelier,VA,SOT-160214,1,27.17,27.12,0.05,0.001840265
20-07-2019,113-4004180-5055406,USA,HOLMDEL,NJ,TOR-MS407W(B),1,11.36,10.43,0.93,0.081866197
20-07-2019,113-4004180-5055406,USA,HOLMDEL,NJ,TOR-MS407W(B),1,11.36,8.03,3.33,0.293133803
20-07-2019,113-7501933-5510660,USA,CHICAGO,IL,BRO-HNBO-R,1,21.24,18.14,3.1,0.145951036
20-07-2019,114-1285821-7045839,USA,LAKEWOOD,NJ,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
20-07-2019,113-5317147-8320220,USA,Deer Park,TX,3MM-2560(X2),1,13.7,10.62,3.08,0.224817518
20-07-2019,111-3513694-0685010,USA,LONG BEACH,MS,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
20-07-2019,114-1453871-4606668,USA,Columbus,GA,3MM-1626W(10),1,5.94,4.41,1.53,0.257575758
20-07-2019,114-1560258-9513852,USA,JACKSON,MI,3MM-1624W,1,14.5,14.02,0.48,0.033103448
20-07-2019,113-0900267-5190600,USA,BROOKVILLE,OH,3MM-1626W(10),1,5.35,4.36,0.99,0.185046729
20-07-2019,114-2707751-0752203,USA,NELLYSFORD,VA,CON-183910,1,11.86,8.8,3.06,0.258010118
20-07-2019,112-2506424-1216216,USA,Kirkland,WA,3MM-1527-2,1,12,10.86,1.14,0.095
20-07-2019,112-9708413-4365003,USA,Woodbridge,VA,3MM-R1547(10),1,5.75,5.56,0.19,0.033043478
20-07-2019,112-9708413-4365003,USA,Woodbridge,VA,3MM-R1547(10),1,5.75,3.64,2.11,0.366956522
20-07-2019,111-9331034-3085867,USA,Bonaire,GA,3MM-R1546(B),1,22.69,19.87,2.82,0.124283825
20-07-2019,111-7569465-6435468,USA,YORBA LINDA,CA,3MM-1624W(20B),2,11,8.08,2.92,0.265454545
20-07-2019,112-7155606-2899412,USA,ROSEMOUNT,MN,BRO-HDFB-R,1,19.6,15.05,4.55,0.232142857
20-07-2019,114-1824431-1047436,USA,NASHVILLE,TN,WEL-06000-800,1,11.3,15.14,-3.84,-0.339823009
20-07-2019,114-1824431-1047436,USA,NASHVILLE,TN,WEL-06000-800,1,11.3,8.34,2.96,0.261946903
20-07-2019,114-1824431-1047436,USA,NASHVILLE,TN,WEL-06000-800,1,11.3,8.34,2.96,0.261946903
20-07-2019,114-1824431-1047436,USA,NASHVILLE,TN,WEL-06000-800,1,11.3,8.34,2.96,0.261946903
20-07-2019,114-1824431-1047436,USA,NASHVILLE,TN,WEL-06000-800,1,11.3,8.34,2.96,0.261946903
20-07-2019,111-0113070-8269875,USA,SPRINGFIELD,MO,3MM-R1547(10),1,5.77,5.1,0.67,0.116117851
21-07-2019,114-0451177-4748240,USA,GLENWOOD,IL,BRO-HNBO-R,1,21.24,18.14,3.1,0.145951036
21-07-2019,114-2029694-7613001,USA,HOUSTON,TX,3MM-1626W(10),2,10.82,7.72,3.1,0.28650647
21-07-2019,112-3351835-9302648,USA,EDISON,NJ,BRO-HDFB-R,1,19.6,15.05,4.55,0.232142857
21-07-2019,114-6954626-5300254,USA,CHANDLER,AZ,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,113-3233026-7397059,USA,MURRIETA,CA,3MM-2560(X2),1,13.7,10.62,3.08,0.224817518
21-07-2019,113-4407637-0725005,USA,Encinitas,CA,3MM-R1547(10),1,5.77,5.1,0.67,0.116117851
21-07-2019,111-3982009-6352234,USA,San Francisco,CA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
21-07-2019,112-3467352-9788264,USA,WHEELING,WV,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,111-4302504-2546647,USA,MURRYSVILLE,PA,MOL-281000,2,25,20.26,4.74,0.1896
21-07-2019,114-2107239-2728208,USA,BURLINGTON,NC,3MM-R1546(B),1,22.69,19.87,2.82,0.124283825
21-07-2019,111-6230775-9380203,USA,PICO RIVERA,CA,3MM-1624W(20B),1,5.5,5.53,-0.03,-0.005454545
21-07-2019,111-3463122-8424211,USA,Chandler,AZ,3MM-1626W(10),1,5.35,4.36,0.99,0.185046729
21-07-2019,114-8840989-9828207,USA,GAITHERSBURG,MD,3MM-1626W(10),1,6,4.41,1.59,0.265
21-07-2019,112-5700442-1365024,USA,Downey,CA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,114-6911026-2781006,USA,CROMWELL,CT,3MM-2560(X2),4,54.8,40.12,14.68,0.267883212
21-07-2019,114-6911026-2781006,USA,CROMWELL,CT,WEL-06000-800,1,11.3,11.06,0.24,0.021238938
21-07-2019,114-6911026-2781006,USA,CROMWELL,CT,3MM-2560(X2),1,13.7,7.98,5.72,0.417518248
21-07-2019,114-6911026-2781006,USA,CROMWELL,CT,WEL-06000-800,1,11.3,9.34,1.96,0.173451327
21-07-2019,113-9235737-1100204,USA,DORAL,FL,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,112-0202450-3052209,USA,DUBOIS,PA,MOL-1434,1,17,20.1,-3.1,-0.182352941
21-07-2019,112-0202450-3052209,USA,DUBOIS,PA,MOL-1434,2,34,24.9,9.1,0.267647059
21-07-2019,112-6000597-7763406,USA,PARAMUS,NJ,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
21-07-2019,114-0476327-4877012,USA,GEORGETOWN,TX,MDL-NON80328,1,10.99,8.03,2.96,0.26933576
21-07-2019,114-5706809-2621062,USA,APO,AE,WEL-06000-800,2,23.48,24.73,-1.25,-0.053236797
21-07-2019,114-5706809-2621062,USA,APO,AE,WEL-06000-800,3,35.22,25.02,10.2,0.289608177
21-07-2019,113-3261683-8443441,USA,ORANGE,CA,WEL-06000-800,1,11.3,19.22,-7.92,-0.700884956
21-07-2019,113-3261683-8443441,USA,ORANGE,CA,WEL-06000-800,7,79.1,59.38,19.72,0.249304678
21-07-2019,112-6716178-6802626,USA,Santa Rosa,CA,3MM-1626W(10),1,5.35,4.36,0.99,0.185046729
21-07-2019,112-8006122-5829059,USA,KELSEYVILLE,CA,3MM-1624W(20B),1,5.5,4.54,0.96,0.174545455
21-07-2019,112-4105337-9327407,USA,GOODYEAR,AZ,3MM-2560(X2),1,13.7,11.61,2.09,0.152554745
21-07-2019,112-1524339-7241858,USA,HAYWARD,CA,3MM-1624W(20B),1,5.5,4.54,0.96,0.174545455
21-07-2019,113-2239210-9829830,USA,PELHAM,AL,CON-183910,1,11.86,8.8,3.06,0.258010118
21-07-2019,114-5434099-4056255,USA,SEALY,TX,3MM-2560(X2),1,13.7,10.62,3.08,0.224817518
21-07-2019,113-3751202-9940216,USA,Marion,IN,3MM-1626W(10),1,5.35,4.36,0.99,0.185046729
21-07-2019,111-8572975-6151416,USA,SCHAUMBURG,IL,3MM-R1546(B),1,22.69,19.87,2.82,0.124283825
21-07-2019,113-2155599-7576225,USA,MCDONOUGH,GA,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
21-07-2019,113-0928368-4660267,USA,WARREN,NJ,3MM-2560,4,30.2,26.34,3.86,0.12781457
21-07-2019,113-0928368-4660267,USA,WARREN,NJ,3MM-2560,6,45.3,26.86,18.44,0.407064018
21-07-2019,114-5826481-5315415,USA,TIONESTA,PA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,113-6607107-9174654,USA,Whittier,CA,3MM-1626W(10),5,27.2,18.84,8.36,0.307352941
21-07-2019,114-7827831-6077814,USA,FAIRPORT,NY,3MM-1624W(B),1,14.99,14.53,0.46,0.030687125
21-07-2019,114-0216474-4901872,USA,SPRINGFIELD,VA,3MM-1624W(20B),1,5.5,4.54,0.96,0.174545455
21-07-2019,111-1928832-2059437,USA,PONTIAC,MI,3MM-1626W(10),1,5.64,4.38,1.26,0.223404255
21-07-2019,111-4247019-8771469,USA,MAQUOKETA,IA,3MM-R1547(10),1,5.77,5.1,0.67,0.116117851
21-07-2019,113-9887446-6759431,USA,PAYSON,UT,3MM-1626W(10),2,11,7.74,3.26,0.296363636
21-07-2019,111-6069299-3773832,USA,OSHKOSH,WI,3MM-1626W(10),1,5.64,4.38,1.26,0.223404255
21-07-2019,111-0866094-2743407,USA,SANTEE,CA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,114-5667346-8089002,USA,HENDERSON,NV,WEL-06000-800,1,11.69,12.14,-0.45,-0.03849444
21-07-2019,114-5667346-8089002,USA,HENDERSON,NV,WEL-06000-800,1,11.69,8.34,3.35,0.286569718
21-07-2019,113-6186130-4566606,USA,HENDERSON,NV,3MM-1539(X4),1,17,16.74,0.26,0.015294118
21-07-2019,114-9796466-2513801,USA,ONTARIO,CA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,113-3693825-8492236,USA,CHINO,CA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,112-3886526-3385051,USA,Kingwood,TX,3MM-1624W(20B),1,5.5,4.54,0.96,0.174545455
21-07-2019,113-0374103-1539465,USA,RANCHO PALOS VERDES,CA,SOT-160214,1,27.17,27.12,0.05,0.001840265
21-07-2019,113-9151718-9177056,USA,NORWALK,CA,3MM-R1547(10),1,5.75,5.1,0.65,0.113043478
21-07-2019,113-5338475-9673029,USA,Mesa,AZ,3MM-1626W(10),1,5.44,4.37,1.07,0.196691176
21-07-2019,113-0648645-1797011,USA,PIKESVILLE,MD,3MM-1626W(10),1,5.5,4.37,1.13,0.205454545
21-07-2019,112-5285321-3480226,USA,SOMERSET,KY,WEL-06000-800,1,11.3,10.7,0.6,0.053097345
21-07-2019,112-4404464-5590664,USA,SOMERSET,KY,WEL-06000-800,1,11.3,10.7,0.6,0.053097345
